|WVHC        |91.5  MHz |FM |218 |ND  |-                   |A  |-  |LIC    |HERKIMER                 |NY |US |BLED-19930831KB     |-.     kW |0.35   kW |0.0     |-35.0   |27032      |N |43 |1  |58.2  |W |75  |0  |29.5  |HERKIMER COUNTY COMMUNITY COLLEGE                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|252.   m|-         |-       |-       |40.    m|189531    |767d6eac8ed24e828f96c1b6063ebeb7        |
|WNYE        |91.5  MHz |FM |218 |ND  |-                   |B1 |-  |LIC    |NEW YORK                 |NY |US |BLED-20090205ABP    |2.     kW |2.     kW |281.0   |281.0   |3539       |N |40 |45 |22.4  |W |73  |59 |10.5  |NEW YORK CITY DEPT. OF INFO TECHNOLOGY & TELECOMMUNICATIONS                 |   0.00 km |   0.00 mi |  0.00 deg |297.   m|297.0  m|-         |-       |1238745 |282.   m|1283982   |0cfc5348ac1b4e7ea2c1c1b6063ebeb7        |
|WXXI-FM     |91.5  MHz |FM |218 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BMLED-20051207ABF   |45.    kW |45.    kW |134.0   |134.0   |74218      |N |43 |8  |7.2   |W |77  |35 |2.0   |WXXI PUBLIC BROADCASTING COUNCIL                                            |   0.00 km |   0.00 mi |  0.00 deg |280.   m|280.0  m|-         |-       |1003958 |75.    m|1103557   |53f4ce5213b74f469c47c1b6063ebeb7        |
|WXXI-FM     |91.5  MHz |FS |218 |ND  |-                   |B  |-  |LIC    |ROCHESTER                |NY |US |BXLED-20081104ACF   |4.4    kW |4.4    kW |129.9   |129.9   |74218      |N |43 |8  |7.2   |W |77  |35 |2.0   |WXXI PUBLIC BROADCASTING COUNCIL                                            |   0.00 km |   0.00 mi |  0.00 deg |275.9  m|275.9  m|-         |-       |1003958 |70.9   m|1141002   |e0b01802946b44e792e9c1b6063ebeb7        |
|WRPI        |91.5  MHz |FM |218 |ND  |-                   |B1 |-  |LIC    |TROY                     |NY |US |BLED-711            |10.    kW |10.    kW |113.0   |113.0   |55742      |N |42 |41 |14.2  |W |73  |42 |20.4  |RENSSELAER POLYTECHNIC INSTITUTE                                            |   0.00 km |   0.00 mi |  0.00 deg |220.   m|220.0  m|-         |-       |-       |161.   m|293068    |3564f25a233c45dab665c1b6063ebeb7        |
|WXLB        |91.7  MHz |FM |219 |ND  |-                   |A  |-  |LIC    |BOONVILLE                |NY |US |BLED-20090219AAU    |0.1    kW |0.1    kW |107.0   |107.0   |175085     |N |43 |26 |53.2  |W |75  |20 |46.6  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |495.   m|495.0  m|-         |-       |-       |14.    m|1297099   |348ff4d6b05749e9b49ac1b6063ebeb7        |
|W219CE      |91.7  MHz |FX |219 |ND  |-                   |D  |-  |LIC    |ELMIRA                   |NY |US |BLFT-20000124ABW    |0.055  kW |0.055  kW |-39.0   |0.0     |89939      |N |42 |4  |23.2  |W |76  |50 |2.8   |MONTROSE BROADCASTING CORPORATION                                           |   0.00 km |   0.00 mi |  0.00 deg |355.   m|355.0  m|30286     |-       |-       |20.    m|492634    |48c84c2c1d3b43e1b04ec1b6063ebeb7        |
|WICB        |91.7  MHz |FM |219 |ND  |-                   |A  |-  |LIC    |ITHACA                   |NY |US |BLED-20070413AFA    |4.1    kW |4.1    kW |41.3    |41.3    |29274      |N |42 |25 |7.2   |W |76  |29 |37.7  |ITHACA COLLEGE                                                              |   0.00 km |   0.00 mi |  0.00 deg |393.5  m|393.5  m|-         |-       |-       |49.5   m|1181295   |3d4f359657e746c899b3c1b6063ebeb7        |
|WKGW        |91.7  MHz |FM |219 |DA  |-                   |A  |-  |LIC    |KINGSTON                 |NY |US |BMLED-20131114AJX   |-.     kW |1.2    kW |0.0     |99.0    |20688      |N |41 |59 |14.3  |W |74  |1  |11.5  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|219.   m|14463     |0.      |1006449 |55.    m|1594548   |18a00b0d5a094ee7aeb2c1b6063ebeb7        |
|WXLL        |91.7  MHz |FM |219 |ND  |-                   |A  |-  |LIC    |LAKE PLACID              |NY |US |BLED-20110311ABP    |0.1    kW |0.1    kW |-32.0   |-32.0   |176270     |N |44 |17 |8.1   |W |73  |59 |14.5  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |624.   m|624.0  m|-         |-       |-       |21.    m|1420256   |a79b0f4418004a36be72c1b6063ebeb7        |
|W219BG      |91.7  MHz |FX |219 |DA  |-                   |D  |-  |LIC    |LONG LAKE, ETC.          |NY |US |BLFT-19940224TA     |0.009  kW |-.     kW |76.0    |0.0     |66417      |N |43 |57 |39.2  |W |74  |25 |17.5  |THE ST. LAWRENCE UNIVERSITY                                                 |   0.00 km |   0.00 mi |  0.00 deg |674.   m|0.0    m|14536     |0.      |-       |0.     m|195261    |2f1a1241601648a2a06dc1b6063ebeb7        |
|WOSR        |91.7  MHz |FM |219 |DA  |-                   |B1 |-  |LIC    |MIDDLETOWN               |NY |US |BLED-19911231KA     |1.8    kW |1.8    kW |192.0   |192.0   |70848      |N |41 |36 |4.3   |W |74  |33 |15.5  |WAMC                                                                        |   0.00 km |   0.00 mi |  0.00 deg |543.   m|543.0  m|14310     |0.      |-       |61.    m|168325    |97f637fa5cfa420c8630c1b6063ebeb7        |
|WSQC-FM     |91.7  MHz |FM |219 |ND  |-                   |A  |-  |LIC    |ONEONTA                  |NY |US |BLED-19920512KA     |0.57   kW |2.3    kW |161.0   |161.0   |74056      |N |42 |25 |27.2  |W |75  |2  |31.5  |WSKG PUBLIC TELECOMMUNICATIONS COUNCIL                                      |   0.00 km |   0.00 mi |  0.00 deg |661.   m|661.0  m|-         |-       |-       |48.    m|173354    |776546b4ac814a018797c1b6063ebeb7        |
|WEGQ        |91.7  MHz |FM |219 |DA  |-                   |A  |-  |LIC    |QUOGUE                   |NY |US |BLED-20130611ABE    |1.65   kW |1.65   kW |93.0    |93.0    |173219     |N |40 |53 |7.4   |W |72  |41 |32.4  |COMMUNITY BIBLE CHURCH                                                      |   0.00 km |   0.00 mi |  0.00 deg |105.   m|105.0  m|109834    |0.      |1007270 |50.    m|1558915   |6673ffaf0a904d3aa04cc1b6063ebeb7        |
|WCGN        |91.7  MHz |FM |219 |ND  |-                   |A  |-  |CP     |TROUPSBURG               |NY |US |0000202628          |2.8    kW |2.8    kW |118.0   |118.0   |768393     |N |42 |01 |35.4  |W |077 |46 |14.0  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |743.   m|743.0  m|1006063   |-       |-       |25.    m|202628    |25076ff383ce45940183f2d7d59c08de        |
|WRVJ        |91.7  MHz |FM |219 |ND  |-                   |A  |-  |LIC    |WATERTOWN                |NY |US |BLED-20030723ALF    |1.6    kW |1.6    kW |135.0   |135.0   |63108      |N |43 |51 |44.2  |W |75  |43 |38.6  |STATE UNIVERSITY OF NEW YORK                                                |   0.00 km |   0.00 mi |  0.00 deg |520.   m|520.0  m|-         |-       |-       |41.    m|666000    |9c6efe8d6061440788b8c1b6063ebeb7        |
|WNGN        |91.9  MHz |FM |220 |DA  |-                   |A  |-  |LIC    |ARGYLE                   |NY |US |BLED-20001218AAC    |2.     kW |2.     kW |174.0   |174.0   |11120      |N |43 |13 |33.2  |W |73  |26 |32.4  |NORTHEAST GOSPEL BROADCASTING INC                                           |   0.00 km |   0.00 mi |  0.00 deg |330.   m|330.0  m|15498     |0.      |-       |50.    m|538321    |378850b3c93c410494edc1b6063ebeb7        |
|WCOI        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |CP     |ELLICOTTVILLE            |NY |US |0000166952          |4.2    kW |4.2    kW |110.0   |110.0   |768403     |N |42 |18 |40.9  |W |78  |34 |5.7   |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |693.4  m|693.4  m|6902019008006|-       |1290123 |50.    m|166952    |25076ff37ce2da1c017cfd00cf9f48e4        |
|W220EL      |91.9  MHz |FX |220 |DA  |-                   |D  |-  |LIC    |JAMESTOWN                |NY |US |BLFT-20160126AES    |0.009  kW |0.009  kW |0.0     |0.0     |78174      |N |42 |7  |53.2  |W |79  |13 |12.1  |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |551.   m|551.0  m|122777    |300.    |-       |24.    m|1715675   |e932ae96a1d24da69180c1b6063ebeb7        |
|WSHR        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |LIC    |LAKE RONKONKOMA          |NY |US |BLED-19990413KC     |6.     kW |6.     kW |54.0    |54.0    |4169       |N |40 |50 |10.4  |W |73  |5  |57.4  |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |77.    m|77.0   m|-         |-       |1007603 |22.    m|283831    |425a5aecfa6e4bc69710c1b6063ebeb7        |
|W220BO      |91.9  MHz |FX |220 |ND  |-                   |D  |-  |LIC    |LOWVILLE                 |NY |US |BLFT-19990816UC     |0.01   kW |0.01   kW |75.0    |0.0     |5525       |N |43 |48 |31.2  |W |75  |30 |39.7  |MARS HILL BROADCASTING CO. INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |432.   m|432.0  m|29574     |-       |1004175 |52.    m|287957    |a16f168b78764f81a0f4c1b6063ebeb7        |
|W220EG      |91.9  MHz |FX |220 |ND  |-                   |D  |-  |LIC    |NEW CITY                 |NY |US |BLFT-20130107AAH    |0.01   kW |0.01   kW |290.6   |0.0     |41548      |N |41 |13 |27.8  |W |74  |4  |9.9   |AURICLE COMMUNICATIONS                                                      |   0.00 km |   0.00 mi |  0.00 deg |475.   m|475.0  m|97291     |-       |1005521 |100.   m|1536444   |a79650949a134fde8a4dc1b6063ebeb7        |
|WHVM        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |LIC    |OWEGO                    |NY |US |BLED-20141028ABN    |0.16   kW |0.16   kW |128.0   |128.0   |172325     |N |42 |5  |40.2  |W |76  |25 |18.7  |HOLY FAMILY COMMUNICATIONS                                                  |   0.00 km |   0.00 mi |  0.00 deg |501.   m|501.0  m|-         |-       |-       |46.4   m|1656245   |63fecebe7c474bfb83f3c1b6063ebeb7        |
|W220CJ      |91.9  MHz |FX |220 |ND  |-                   |D  |-  |LIC    |PENN YAN                 |NY |US |BLFT-19990222TD     |0.01   kW |0.01   kW |100.0   |100.0   |90738      |N |42 |40 |5.3   |W |77  |5  |24.9  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |397.   m|397.0  m|-         |-       |1053034 |10.    m|282187    |4043f47232ca4fde8239c1b6063ebeb7        |
|WCEL        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |LIC    |PLATTSBURGH              |NY |US |BLED-19910305KC     |0.38   kW |0.38   kW |260.0   |260.0   |44032      |N |44 |46 |27.1  |W |73  |36 |46.5  |WAMC                                                                        |   0.00 km |   0.00 mi |  0.00 deg |507.   m|507.0  m|-         |-       |-       |58.    m|157939    |006554e61a914f4da9acc1b6063ebeb7        |
|WRVN        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |LIC    |UTICA                    |NY |US |BLED-20020220ABC    |1.9    kW |1.9    kW |-19.0   |-19.0   |63130      |N |43 |8  |31.2  |W |75  |13 |34.5  |STATE UNIVERSITY OF NEW YORK                                                |   0.00 km |   0.00 mi |  0.00 deg |213.   m|213.0  m|-         |-       |-       |27.    m|594507    |948d75c6022a407c8fdac1b6063ebeb7        |
|WRFI        |91.9  MHz |FM |220 |ND  |-                   |A  |-  |LIC    |WATKINS GLEN             |NY |US |BLED-20110826ADZ    |0.42   kW |0.42   kW |-114.0  |-114.0  |173670     |N |42 |23 |20.2  |W |76  |53 |25.8  |ITHACA COMMUNITY RADIO, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |263.   m|263.0  m|-         |-       |-       |9.     m|1441839   |03389e3582354f4ebe0fc1b6063ebeb7        |
|WZDV        |92.1  MHz |FM |221 |DA  |-                   |A  |-  |LIC    |AMHERST                  |NY |US |BLED-20180605AAQ    |1.4    kW |1.4    kW |94.0    |94.0    |185147     |N |43 |0  |12.2  |W |78  |45 |55.1  |CALVARY CHAPEL OF THE NIAGARA FRONTIER                                      |   0.00 km |   0.00 mi |  0.00 deg |280.   m|280.0  m|124592    |0.      |1244714 |102.   m|1786171   |667748b3f38f470e86fbc1b6063ebeb7        |
|WOLF-FM     |92.1  MHz |FM |221 |ND  |-                   |B1 |-  |LIC    |BALDWINSVILLE            |NY |US |BLH-20171221AFE     |25.    kW |25.    kW |99.0    |99.0    |7716       |N |43 |9  |10.2  |W |76  |11 |33.7  |FOXFUR COMMUNICATIONS, LLC                                                  |   0.00 km |   0.00 mi |  0.00 deg |227.   m|227.0  m|-         |-       |1003494 |113.   m|1774844   |18b466380954471ea9cfc1b6063ebeb7        |
|W221EJ      |92.1  MHz |FX |221 |DA  |-                   |D  |-  |LIC    |BINGHAMTON               |NY |US |0000173824          |0.25   kW |0.25   kW |0.0     |0.0     |202323     |N |42 |3  |29.3  |W |75  |57 |12.7  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |652.   m|652.0  m|16125     |10.     |1004229 |116.   m|173824    |25076ff37d47a291017d52f66b82048b        |
|WCKR        |92.1  MHz |FM |221 |ND  |-                   |A  |-  |STA    |HORNELL                  |NY |US |0000191284          |2.55   kW |2.55   kW |155.0   |155.0   |52842      |N |42 |20 |38.3  |W |77  |37 |35.0  |PMJ COMMUNICATIONS, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |663.   m|663.0  m|1009596   |-       |1211880 |72.    m|191284    |25076ff380e4587e0180ee955a8e0045        |
|WCKR        |92.1  MHz |FM |221 |ND  |-                   |A  |-  |LIC    |HORNELL                  |NY |US |BLH-20030225AAJ     |2.55   kW |2.55   kW |155.0   |155.0   |52842      |N |42 |20 |38.3  |W |77  |37 |35.0  |PMJ COMMUNICATIONS, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |663.   m|663.0  m|-         |-       |1211880 |72.    m|607295    |a5ea883086df42ceae4bc1b6063ebeb7        |
|W221CW      |92.1  MHz |FX |221 |DA  |-                   |D  |-  |LIC    |ITHACA                   |NY |US |0000129623          |-.     kW |0.25   kW |0.0     |0.0     |151614     |N |42 |34 |55.2  |W |76  |33 |20.7  |WSKG PUBLIC TELECOMMUNICATIONS COUNCIL                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|372.   m|133934    |0.      |-       |48.    m|129623    |25076f917644a17a0176530f5daa05c9        |
|WVTK        |92.1  MHz |FM |221 |ND  |-                   |C3 |-  |LIC    |PORT HENRY               |NY |US |BLH-19920701KC      |18.    kW |18.    kW |3.0     |3.0     |53613      |N |44 |1  |38.1  |W |73  |28 |52.4  |VOX AM/FM, LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |237.   m|237.0  m|-         |-       |-       |50.    m|174901    |20850fd9402c46b5a4e5c1b6063ebeb7        |
|WRNQ        |92.1  MHz |FM |221 |DA  |-                   |A  |-  |LIC    |POUGHKEEPSIE             |NY |US |BLH-20000501AAA     |0.52   kW |0.52   kW |314.0   |314.0   |17771      |N |41 |43 |9.3   |W |73  |59 |45.5  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |424.   m|424.0  m|15909     |0.      |1061739 |88.    m|496814    |0d462aa55f1a450f8f1dc1b6063ebeb7        |
|W221CL      |92.1  MHz |FX |221 |ND  |-                   |D  |-  |LIC    |ROCHESTER                |NY |US |0000087758          |0.25   kW |0.25   kW |0.0     |0.0     |106682     |N |43 |8  |7.2   |W |77  |35 |2.0   |RADIO LIVINGSTON, LP (NEW)                                                  |   0.00 km |   0.00 mi |  0.00 deg |289.   m|289.0  m|134906    |-       |1003958 |84.    m|87758     |25076ff36e051809016e1354e832015d        |
|WLNG        |92.1  MHz |FM |221 |ND  |-                   |A  |-  |LIC    |SAG HARBOR               |NY |US |BMLH-20100917ABZ    |5.3    kW |5.3    kW |106.0   |106.0   |39640      |N |40 |58 |19.3  |W |72  |20 |52.2  |BARK OUT LOUD DOGS MEDIA, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |114.   m|114.0  m|-         |-       |-       |52.    m|1399133   |76b9ce34f4f74d89887bc1b6063ebeb7        |
|WDLA-FM     |92.1  MHz |FM |221 |ND  |-                   |A  |-  |LIC    |WALTON                   |NY |US |BLH-19850207KS      |0.69   kW |0.69   kW |200.0   |200.0   |16444      |N |42 |8  |10.3  |W |75  |4  |46.6  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |754.   m|754.0  m|-         |-       |-       |55.    m|75958     |a202341604e246de9d5cc1b6063ebeb7        |
|WNYL        |92.3  MHz |FM |222 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BLH-19940204KF      |6.     kW |6.     kW |415.0   |415.0   |58579      |N |40 |44 |54.3  |W |73  |59 |8.5   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |-       |413.   m|194662    |dc41e14c318c4ce689a9c1b6063ebeb7        |
|WNYL        |92.3  MHz |FS |222 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXLH-20171010ACE    |7.1    kW |7.1    kW |386.7   |386.7   |58579      |N |40 |44 |54.0  |W |73  |59 |9.0   |AUDACY LICENSE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |400.1  m|400.1  m|-         |-       |1007048 |384.6  m|1768625   |871f6157af2942e094e0c1b6063ebeb7        |
